epoch,total,data,phys
42,1.18790698687682,1.0681477811899078,0.23951841204353932
43,1.1628941418079848,1.0635211221622618,0.1987460402123044
44,1.1221347508135806,1.0589962812621943,0.1262769377633427
45,1.095217828335387,1.0559861500946324,0.07846335581179416
46,1.0812264071421678,1.0534891660293837,0.05547448238253259
47,1.070629547988431,1.0523282687985496,0.036602557291475574
48,1.0632530228140649,1.0517589697677099,0.022988106982175554
49,1.0613306107815732,1.0512699861539883,0.020121249788848872
50,1.061134030142527,1.0513560005118339,0.019556059397422196
51,1.0614472190650661,1.0515188404013602,0.019856757390197745
52,1.0630078570226604,1.0509809866715014,0.024053741277854764
53,1.0676228477713767,1.0506666421555402,0.03391241160838791
54,1.0880157440231089,1.0495674782589581,0.07689653131901548
55,1.1032343624013194,1.04763116377793,0.11120639758163624
56,1.127533487891883,1.045136238416929,0.16479449828019302
57,1.1716307482022918,1.0414474298445027,0.2603666377201509
58,1.4695108630014269,1.037172085616026,0.8646775551056594
59,1.2262902665004303,1.0315322661667727,0.3895159996627422
60,1.2214810667413005,1.0258338213636633,0.39129449075527406
61,1.2316911635773906,1.0182120912195591,0.42695814337623256
62,5.683012433266372,1.0101023880618343,9.345820112174817
63,1.3477060848407532,1.0027183272530524,0.6899755141708288
64,1.2348058046249861,0.9933481120996261,0.48291538036271425
65,1.1834793941358501,0.9832149703850906,0.40052885168723845
66,1.2007182257229023,0.9744240902782826,0.4525882698846667
67,1.2420363551780078,0.9654406083098958,0.5531914930665092
68,1.185323494706261,0.9566812406430084,0.4572845075405046
69,1.1912905920422479,0.9481943720177318,0.4861924397141746
70,1.1521606026740556,0.9396065995934304,0.4251080076681094
71,1.1329664979757887,0.9325736585292923,0.4007856793952792
72,1.115605313623889,0.9252724232298605,0.3806657809554861
73,1.0704645524533947,0.9191920119390059,0.30254507726163005
74,1.0746249785918869,0.9145731929312931,0.3201035766370511
75,1.0080871066350616,0.910180371798826,0.19581346833304072
76,1.0054658346631553,0.9057535711634025,0.19942452683207695
77,0.990708551212643,0.9027610051163127,0.17589509085323032
78,0.9573976531457365,0.9006985839498177,0.1133981365501211
79,0.9376359958662076,0.8988316147849801,0.07760876279031292
80,0.9242392791790909,0.8977153088604466,0.05304794160000394
81,0.911174832769994,0.8966500087735358,0.029049648327773875
82,0.9075442155760326,0.8962938283266646,0.022500773734842123
83,0.9060744659954243,0.8962682584363423,0.0196124150553781
84,0.9061020339807767,0.8961596974496091,0.01988467299954945
85,0.9066706216067411,0.8961372971534729,0.02106664926232247
86,0.9099798396732031,0.8961481860514438,0.027663307159804227
87,0.9188067412443375,0.8954819434144524,0.04664959752241547
88,0.9337627149364921,0.8948625650968445,0.07780029942815224
89,0.9501973750551095,0.8938291191719892,0.11273651226852717
90,0.9610918263036213,0.8914828323916103,0.13921798434987498
91,0.9853441747051946,0.8896726575795184,0.1913430364279265
92,2.2868523095430953,0.8869377198848831,2.799829194385014
93,1.0523348870906937,0.8831151871199019,0.33843939676043694
94,1.05879963047049,0.8793367761909292,0.35892570788940686
95,1.0882111169983832,0.8747253588746103,0.42697151624754576
96,1.105339876219128,0.870137482881546,0.4704047870100214
97,1.1232158710782447,0.8654775159077698,0.5154767083318046
98,1.0759583216034965,0.859299891450432,0.4333168529392628
99,1.148064406567745,0.8542417508832524,0.5876453143827031
100,13.987511956959628,0.851404997739899,26.27221405372191
101,2.255911519520738,0.8480244511633777,2.815774154964458
102,1.0307156805242046,0.8422745236854875,0.3768823073151406
103,1.0805510279167905,0.836869096822953,0.4873638670431094
104,1.048932586660546,0.8324493076024431,0.43296655627448905
105,1.0548397865188255,0.8278228191847212,0.4540339316544908
106,1.0229669677072697,0.8241990732677867,0.3975357892138235
107,0.9617051189200262,0.821074108561773,0.28126202138622153
108,0.9749954515293743,0.8177678612678239,0.3144551823648174
109,0.9605023927902907,0.815870795691951,0.2892631938618221
110,0.9032919457119503,0.8138919104351087,0.17880006980025367
111,0.8773223992144124,0.8122069026981846,0.13023099127445328
112,0.8488695628187629,0.8110442452048987,0.07565063556258599
113,0.8488326754127995,0.8101944864800806,0.07727637736315138
114,0.8279073440961624,0.8095759007703053,0.03666288649474972
115,0.8211962915538402,0.8088862607988079,0.024620061196135672
116,0.819371055686072,0.8086586193589682,0.02142487277977922
117,0.8185783482334587,0.8089360541172241,0.01928458809643314
118,0.818483178702633,0.8088122932763582,0.019341770737442407
119,0.8199205514085427,0.8089207596658321,0.021999583527278363
120,0.823317252518086,0.8088166527031513,0.029001199399654783
121,0.8383489982800537,0.8086751011315356,0.05934779438075055
122,0.8531289385275894,0.8084016758739279,0.08945452480503682
123,0.8813167432051027,0.8073407518729735,0.14795198207825758
124,0.9396579771229391,0.8064348711056656,0.2664462113648318
125,0.9364604233356004,0.8046447055393391,0.26363143358337743
126,0.9677994313199868,0.8035321908720424,0.3285344760404544
127,0.9648679982075531,0.8013828080356791,0.3269703746511695
128,1.1908740515119574,0.8584133284480384,0.6649214498112711
129,1.0184049738591976,0.7970960369605696,0.4426178764761164
130,1.036463913455438,0.7942278428693835,0.4844721399163932
131,1.0173205761762147,0.7916371875097242,0.4513667801792702
132,19.067406928773675,0.7954281807950373,36.543957528103604
133,23.169424048970253,0.7966345235537947,44.74557910876328
134,5.465485852755857,0.7940264178460903,9.34291886479667
135,2.100040550312299,0.7909541622306524,2.618172776163294
136,1.1617568570576358,0.7871978488865863,0.7491180156723837
137,1.082245752550243,0.7834426769044962,0.5976061471057742
138,1.0927805255972938,0.7804103501224786,0.6247403484381987
139,1.043895254141829,0.7778918218244327,0.5320068681507968
140,0.9969809360048744,0.7760630302717176,0.4418358156520329
141,0.9614526987745521,0.7740789959102534,0.3747474080726002
142,0.924721113416586,0.7726603435833802,0.3041215431824159
143,0.8820646478888694,0.7713424082887307,0.22144448229770983
144,0.863108981358871,0.7703966393731954,0.1854246836783511
145,0.8496622056438682,0.769515844878186,0.1602927218662219
146,0.8160821134119891,0.7685471530375856,0.0950699205395211
147,0.7986989659204912,0.7683470660213674,0.06070379950524716
148,0.7858560710643114,0.7682586127285207,0.035194916357652525
149,0.7802594833159715,0.7678257487295719,0.024867469403013754
150,0.7781036243344961,0.7676898385868983,0.02082757136962387
151,0.7768710393751606,0.7674120828676759,0.018917913245183698
152,0.7774754608615061,0.7675206590067135,0.01990960342704915
153,0.779467813419492,0.7675438312332282,0.023847964456242123
154,0.7847030684351921,0.7674849117907245,0.034436313498221086
155,0.7998466401287679,0.7674324137441227,0.06482845289486178
156,0.8298273508468371,0.7672281234284465,0.1251984550042099
157,0.878470922119162,0.7671767622232437,0.2225883167781187
158,1.529477828841531,0.7665082623114746,1.5259391350692577
159,2.2190032383699094,0.765850852547067,2.9063047622696736
160,1.1626333753379543,0.765039213838872,0.7951883238353087
161,1.5976707779624488,0.7639263681648822,1.6674888187579895
162,3.973453240113312,0.7632744884892796,6.420357491193193
163,1.5043289041920993,0.7620055777638146,1.4846466528565696
164,1.26495786697677,0.7603723360748773,1.0091710666592202
165,1.4277358061811898,0.7590828038166079,1.337306010589171
166,2.447001595175668,0.7578704049078266,3.378262375177962
167,1.7638475935110884,0.7571337153570036,2.0134277544664534
168,1.7552506916978385,0.7553720228960005,1.9997573320785265
169,1.4098534148730588,0.7540995030758086,1.3115078251013594
170,1.2066459409641417,0.7527731093630362,0.9077456640393546
171,1.3553744517685322,0.751157768321841,1.2084333642145222
172,1.2467404200454777,0.7502865028682719,0.992907839879561
173,1.0994671561409919,0.7493887120083477,0.7001568882652883
174,1.023362579472949,0.74825145513489,0.5502222521921222
175,0.9793739317173369,0.7476636431692691,0.46342057793327934
176,0.9232631968648246,0.7468510625904865,0.3528242697206776
177,0.8776443254077033,0.7464079190506024,0.26247281455591825
178,0.8457056103127726,0.7458105640632383,0.19979009233163983
179,0.8385219291019975,0.7452403633447175,0.18656313251913265
180,0.7905538750163624,0.7447076281637288,0.09169249399826768
181,0.7707517610841923,0.7445832907818677,0.05233694052093484
182,0.7603784554292646,0.7445481221997337,0.03166066615559747
183,0.7559400072760796,0.744174260687962,0.023531493333199722
184,0.7542091102412577,0.7442436283558942,0.019930963707941302
185,0.7540673079450478,0.744223634429862,0.019687347511729496
186,0.7550007535165615,0.744400857288516,0.021199793042091842
187,0.7576117932461621,0.7442580532659305,0.02670747966746266
188,0.7649000139718645,0.744245997640524,0.04130803301846713
189,0.7804884337977077,0.7444003790282132,0.07217610945527474
190,0.8095359194479631,0.7440410114908487,0.13098981599794346
191,0.9592439796817437,0.7441596896963173,0.43016858047313905
192,1.7054892818579512,0.7441059403707472,1.922766686155555
193,0.9418469618880347,0.7434336692094803,0.3968265833479635
194,1.1811597888054473,0.7430170809619883,0.8762854093246246
195,1.5060057393955382,0.7428859403628981,1.526239590530985
196,1.2527387279472995,0.7421769565075971,1.0211235492416981
197,1.1355055768168374,0.7418471442514591,0.7873168661353294
198,1.8154940643672193,0.7412439927123906,2.1485001290782115
199,1.9144431459769775,0.7410501832707544,2.3467859244078735
200,1.1370950329504657,0.7402465664101451,0.7936969362617878
201,1.0954643451095967,0.7391897321082233,0.7125492233238863
202,1.100973236092021,0.7395222436511115,0.7229019842121038
203,1.1712623819541395,0.7382885864778851,0.8659475948033708
204,7.673019580626756,0.7388079975093349,13.868423129735367
205,1.2344560253151347,0.738540036206165,0.991831979222512
206,0.9706572096669273,0.7375556079022,0.46620320436659823
207,0.9928787089465709,0.7370496816682012,0.5116580577378862
208,0.9401721679762508,0.7363630734132917,0.40761818795391686
209,0.8903122987974895,0.736094723005643,0.3084351514162642
210,0.8674095743492748,0.7358589647023865,0.26310121845663265
211,0.8385011813278949,0.7356667161155283,0.20566893159673455
212,0.8256408557128371,0.7351458890551932,0.18098993293857307
213,0.7919614455673132,0.7347564067733422,0.11441007767165645
214,0.7676430194732848,0.7348844564697715,0.06551712550474016
215,0.7572209907884009,0.7346496009424831,0.045142779503478093
216,0.747220683968469,0.7343849560685372,0.025671455297577247
217,0.7451320886611938,0.7344092745124624,0.021445627962605338
218,0.7440593040893587,0.7340883357303866,0.019941936320300852
219,0.7444280407736811,0.734316879443908,0.02022232287929634
220,0.7448410115550074,0.7342934064315946,0.021095210330539876
221,0.7499600870723135,0.7344586397154947,0.031002894357851384
222,0.760257715003544,0.7344956444890312,0.05152414023373904
223,0.7767115213562933,0.734159831585509,0.08510337979271171
224,0.8028711308254285,0.734414726746886,0.13691280798965624
225,0.8812269483054622,0.7343215102727494,0.2938108779071422
226,1.0862830472126435,0.7343897357415617,0.7037866242815939
227,1.0299071229240868,0.7345875301555301,0.5906391836953967
228,1.050326867384857,0.7342308850938015,0.632191962405537
229,1.2389663179938712,0.7341154151585665,1.0097018065077534
230,1.0962857309352145,0.7340089780058754,0.7245535033472469
231,1.4696130745866325,0.7340077724349633,1.4712106083216292
232,4.581878664118521,0.7341943069287901,7.695368714546889
233,1.0902566012371793,0.7339913683493485,0.7125304649385173
234,1.035761585563756,0.7336127122633913,0.6042977464333009
235,1.046028142732181,0.7333226303538579,0.6254110292772229
236,1.0409335164206752,0.7325810101929675,0.6167050077674094
237,1.0004573104421743,0.732501258089971,0.5359121095598414
238,0.9647261671135935,0.7322493193859465,0.46495369796672564
239,0.986496090219262,0.7317806294794833,0.5094309199726983
240,0.9614543908097771,0.7316314415650421,0.4596458984894699
241,0.9154696996962086,0.7314807754219248,0.3679778508088562
242,0.8964011064741049,0.7313392926635367,0.33012362912799537
243,0.8959916197182087,0.7311683890692303,0.3296464616328143
244,0.8680081657144461,0.7304910166879718,0.27503429755066217
245,0.836844143572818,0.7305042716894257,0.2126797451062149
246,0.8147143813666333,0.7305075892069367,0.16841358457053646
247,0.7781264295571306,0.7301969493038198,0.0958589602973354
248,0.7622278791465117,0.7300196614828003,0.06441643532742275
249,0.7490775520714481,0.7297546001297704,0.038645903799641
250,0.7427616892068574,0.7297172907195734,0.026088797801247475
251,0.7402539536189497,0.7296374773376444,0.021232952918396907
252,0.7392822401912025,0.7297938754886724,0.01897672966666771
253,0.7392859848195248,0.7295851665601302,0.01940163601650281
254,0.7409000027548062,0.7299679427334432,0.021864120168297477
255,0.7469513842396522,0.7298042873820562,0.034294193966335124
256,0.7635205755575319,0.7300515662083465,0.06693801827979891
257,0.7757804983117608,0.7299256488848268,0.09170969918872533
258,0.8059991838389569,0.7298992563332065,0.152199855513787
259,0.8683213762352976,0.730005849278375,0.2766310545835602
260,0.9732796002304955,0.7299706565864971,0.4866178906365727
261,1.7532819974958227,0.729974433026287,2.0466151265950687
262,0.9197023755378937,0.7304866541637464,0.37843144241343724
263,0.9416544142733799,0.7301214388414715,0.4230659520358182
264,0.9707885346051013,0.729789939405543,0.4819971905665451
265,1.0479239046238782,0.7297684825705678,0.6363108472877674
266,8.020919433470523,0.7321684518724345,14.577502047077994
267,19.66056592544813,0.737908735452743,37.84531454557783
268,1.3692816130900651,0.7342033218801691,1.2701565881123704
269,1.0300079607561734,0.7331048127975357,0.5938062952475601
270,1.0330662464492777,0.7323461162407746,0.6014402682861585
271,1.1283898777171466,0.7915769370084398,0.6736258780688382
272,0.9978343114424287,0.7317835291784801,0.5321015675416153
273,1.0231311440132977,0.7314059880844662,0.5834503073370858
274,0.994536565763227,0.73081758316983,0.5274379651867942
275,0.9806140505530861,0.7305469338813525,0.5001342330086097
276,0.9161965512157826,0.7303084853324997,0.37177612942256283
277,0.8824442450919848,0.7300349215275785,0.3048186469613836
278,0.8523989343241359,0.7299029092105587,0.24499205131544155
279,0.816152616163318,0.7296690068553003,0.17296721865789275
280,0.7949240242832163,0.7294970901494615,0.13085386851865255
281,0.777444813191221,0.7297558329078588,0.09537796052486709
282,0.7570673012164202,0.7295774281694648,0.05497974665898286
283,0.7438510827134165,0.7293510175822826,0.02900013037737501
284,0.7423533387063594,0.7291852355505644,0.026336206008125557
285,0.739505017406485,0.7291158895646588,0.020778255118580346
286,0.7386408527747969,0.7292248187272736,0.018832068681047205
287,0.73937582768751,0.7291553339429115,0.02044098848330506
288,0.7415005461720938,0.7290198753556508,0.024961341716600267
289,0.7500366450528081,0.7295178801993306,0.041037529874383735
290,0.7666172462232997,0.7291886772165138,0.07485713818100061
291,0.7949751349312536,0.7294667330518197,0.13101680375886768
292,0.9510709137729044,0.7295245405998123,0.4430927446718966
293,1.0544812483399102,0.729551183457455,0.6498601275883363
294,1.585134088658215,0.7296334369463867,1.7110012984007932
295,1.613649741317449,0.7297163403101181,1.767866801679804
296,1.5927419284086548,0.7295032573884792,1.7264773413706362
297,1.1090017960647518,0.7299797311425209,0.758044135034754
298,1.3088683047321406,0.7299106380577838,1.157915336027574
299,1.37337166908082,0.7299434359321434,1.286856460437346
300,1.2604311895504425,0.7298643547162581,1.0611336679940813
301,1.4371248697966672,0.7301638338170694,1.4139220748054848
302,1.088465270701419,0.7297980137420504,0.7173345129141647
303,1.1012979802790652,0.7290248818109545,0.7445461880624964
304,1.0547158473663116,0.7303247832682696,0.6487821286983704
305,1.002242545063576,0.7293194677220302,0.5458461561899507
306,0.9462706326098924,0.7295237087299314,0.43349384675534924
307,0.9827131612247295,0.7288837297244019,0.507658863335513
308,0.926378330822741,0.7293515609723799,0.39405353802643467
309,0.9487238370635537,0.7288333502378357,0.43978097197714816
310,0.8815886019990685,0.728678057786454,0.3058210878392284
311,0.8644932359457016,0.7286307327867894,0.2717250059829669
312,0.8331054574653004,0.7288130258073967,0.20858486298094975
313,0.8258818803208597,0.728281895012668,0.19519997019781155
314,0.7897312273637632,0.7280320762918236,0.12339830113930648
315,0.776415186651637,0.7279780620939276,0.09687424965956237
316,0.7490401984600539,0.7281072170714314,0.0418659621179941
317,0.742135991457473,0.7279662851537212,0.028339413716719393
318,0.7387389364872086,0.727887467135874,0.021702939759563195
319,0.7374907883532932,0.7276470744877719,0.019687428191471637
320,0.7373228581266457,0.7278028058536937,0.019040104577296907
321,0.7383555515428607,0.7278850975163867,0.020940907969233695
322,0.7410172501976571,0.7278921502862084,0.026250200094969086
323,0.7507138478287151,0.7277597078446592,0.04590828057504102
324,0.7678248614407657,0.7278862366180742,0.07987724956166878
325,0.7798064458236266,0.7279774622803323,0.10365796641687329
326,0.7972530643926578,0.7280999897571092,0.13830614818281003
327,1.0528553275579817,0.7283476684870345,0.6490153168024642
328,0.9117554600319165,0.7281538752859897,0.36720317225442844
329,0.8744608856988757,0.7285002611493796,0.2919212487641345
330,3.058924493662427,0.7283249261339059,4.661199132378182
331,0.9702622430043274,0.7284928094804957,0.4835388626945153
332,0.9407540968294894,0.7287483427966579,0.4240115127536688
333,0.9771520605917727,0.7285556670989883,0.4971927863158537
334,0.9729241757245546,0.728899791083309,0.488048767775632
335,0.9955134025115645,0.7279756797498531,0.5350754480348544
336,0.9806965120722738,0.729073616058639,0.5032457957107029
337,0.9735180697079455,0.7280573317509019,0.4909214742397994
338,0.9607881791471096,0.7284124602427643,0.4647514307766818
339,0.9364069099171778,0.7283060719792762,0.4162016753735167
340,0.9382484891776288,0.7283349129256238,0.41982715551772815
341,0.9415058900466126,0.7279538127980875,0.42710415566905163
342,0.9399591912044568,0.7278704739521059,0.4241774333327004
343,0.8977859525868063,0.727915975233812,0.33973995386884454
344,0.872002642308728,0.7276511182276051,0.28870304615310066
345,0.8392170617419682,0.7279004545861416,0.22263321556736915
346,0.8213927847950646,0.7277507062038678,0.18728415818696612
347,0.8080908902240603,0.7273342182462135,0.16151334429055117
348,0.7774780114715019,0.7272927216934354,0.10037057980727614
349,0.7647623747084917,0.7271146054348249,0.07529553844269073
350,0.7480196710048097,0.7269945323802112,0.04205027780380477
351,0.7392233441050133,0.7270529219106342,0.02434084451432978
352,0.7375301221448384,0.7268959767697902,0.021268291179132596
353,0.7362359661734506,0.7269138143805975,0.01864430388917079
354,0.7368504718113481,0.7269615860802404,0.019777770708785967
355,0.737817800111985,0.7267509322990192,0.02213373581428876
356,0.7423221330796734,0.7270447366525618,0.030554792226365445
357,0.7520122605930554,0.7270255548398147,0.049973411590195776
358,0.7789559349250258,0.7270771410692943,0.10375758720917648
359,0.7853953016273091,0.7270860029070565,0.11661859827764919
360,0.8607068865486746,0.7273702232188053,0.26667332816659733
361,0.9748272954413061,0.7273886928732476,0.4948772019549702
362,0.9271174491791243,0.7274351488338427,0.3993646050437113
363,0.9258819346347552,0.7276335145985142,0.3964968400724818
364,4.499584672156344,0.7284234225582541,7.54232251577163
365,0.9707269764013504,0.7282228754477554,0.4850082045860505
366,1.0235157845060476,0.7280606479289826,0.5909102718146999
367,0.9720879094989112,0.728093688658784,0.4879884384991078
368,0.9878658739368568,0.7280023136500562,0.5197271232524615
369,0.9861653915951761,0.7276500109373853,0.5170307648315858
370,0.9900632142350915,0.7291288033462642,0.5218688197685092
371,0.962100975634007,0.7282063907451843,0.4677891702799315
372,0.9826682466134596,0.7278146237302362,0.5097072522961692
373,0.9631293985281097,0.7279953043280023,0.4702681940927934
374,0.9181096736299857,0.7274889945146743,0.38124135906776685
375,0.9375212093752422,0.7275898121715931,0.419862796332729
376,0.8768835027566116,0.7276227043083544,0.29852159773365833
377,0.8972036510371091,0.7273134543152338,0.3397803952854671
378,0.8516773934779542,0.7273726419786389,0.24860950375206015
379,0.8414840586064907,0.7270638759383995,0.22884036592218313
380,0.8313491063171559,0.7270105960831214,0.2086770208029265
381,0.7889874753322494,0.7270273516854543,0.12392024654016066
382,0.7742113355505332,0.7269665947958325,0.09448948146754436
383,0.756373668403438,0.7266103362434366,0.05952666408978821
384,0.7452381658420134,0.7264462358663591,0.037583859804808425
385,0.7382296801785405,0.726746518792731,0.022966323116940728
386,0.7373864771275038,0.7267913404810294,0.021190272686019373
387,0.7360000459665663,0.7264264518960138,0.019147188392248046
388,0.7363121663586477,0.7263379811068599,0.019948370629147196
389,0.7381120843164036,0.7263909946666675,0.023442179498294097
390,0.7427440162622527,0.7265347750501686,0.03241848236138231
391,0.7571634597490343,0.7266459930478857,0.06103493436501267
392,0.7795432054259804,0.726486590554875,0.10611322961663933
393,0.78776838747638,0.726928973884395,0.12167882827225696
394,0.8287931854805249,0.726798730033837,0.20398891173051983
395,1.2777327612209857,0.7266747349601114,1.1021160523543196
396,0.9447746487815728,0.7273150101471483,0.43491927793856416
397,0.9074757979826981,0.7270459118351508,0.36085977196023705
398,0.9019274545854397,0.7275142223480042,0.3488264669863026
399,0.9509401554137134,0.7271312960747922,0.44761771700355446
400,12.068971974796124,0.7290827689713306,22.67977848782968
401,0.9941416314143813,0.7287744266933269,0.5307344081026785
402,1.019495031137145,0.7288190822922782,0.5813518960154458
403,0.9915952520089203,0.7281838468788715,0.5268228131063869
404,0.9924735025073705,0.7280231701691499,0.528900670871306
405,1.0104295937867647,0.7281092807148279,0.5646406276507324
406,0.9860895369829756,0.7277493127778675,0.5166804482427876
407,0.9880961638488127,0.727843306874961,0.5205057147848472
408,0.9585364117716135,0.7278001449918479,0.4614725359035342
409,0.9196456983852922,0.7273582613535141,0.38457487506812876
410,0.9267795231570018,0.7276169370566861,0.3983251719076312
411,0.879560948087928,0.7273568470826309,0.30440820268030916
412,0.8639840237545163,0.7270615647515554,0.273844918675637
413,0.8419605177105143,0.7270357954535591,0.2298494428396225
414,0.8111352818400672,0.7270929276775778,0.1680847087435508
415,0.7883087877142295,0.7269472561023208,0.12272306192624435
416,0.7676913456133242,0.7267251680238863,0.08193235529398316
417,0.7506884441951688,0.7266477124577158,0.04808146293076237
418,0.7408007342326507,0.726544174250592,0.02851311985947443
419,0.7374436345495535,0.7265284472469533,0.021830375358629764
420,0.7364303189214696,0.7265563698464566,0.01974789857906237
421,0.7362308050139567,0.7265100289931458,0.01944155293108707
422,0.7372618480009979,0.7264827287264084,0.021558238434071623
423,0.7388483818327443,0.7263864392644903,0.02492388556554411
424,0.7484828710053744,0.7263809839326344,0.044203773978051177
425,0.7632950240474069,0.7263844067628464,0.0738212348621213
426,0.7809106707572937,0.726787231862545,0.10824687829178371
427,0.8241866636142302,0.7269976165020064,0.19437809338730372
428,0.8635822018880522,0.7269201004940472,0.27332420370886834
429,0.8785818405030819,0.7267124246847764,0.3037388329760412
430,0.8843234603324633,0.7266788804129268,0.3152891614296463
431,2.5343187245425214,0.7274339415049285,3.6137695526808837
432,1.2322871572850795,0.7273570253105646,1.0098602637816012
433,0.9692569549164075,0.7271580029739423,0.4841979052243608
434,1.0106360108664867,0.7275147273969115,0.5662425686134381
435,0.9580080194419689,0.727584671856982,0.4608466935794005
436,1.0126913014087784,0.7277616240670172,0.5698593553532375
437,0.9586557764350698,0.7270883834094144,0.4631347857164533
438,0.9288089089514164,0.727478192930811,0.40266143137149596
439,0.9459526470203078,0.7277473719434792,0.43641054462850765
440,0.9331080642309082,0.7269593153274461,0.41229750282978744
441,0.9603321657756742,0.7275329853376645,0.4655983591180169
442,0.9623023174451978,0.7271073250455803,0.47038998195294585
443,0.9174154628528638,0.7269417339663827,0.3809474584426773
444,0.9171834578005116,0.7268896055188072,0.3805877020519771
445,0.8579042346289988,0.726949332554019,0.26190980255938645
446,0.856885983535413,0.7267532013775257,0.260265564650632
447,0.8368146335810758,0.7266762306850948,0.2202768067128203
448,0.8032854713415831,0.7264369957232744,0.15369695148776086
449,0.781304967118783,0.7264796642774947,0.10965060620579158
450,0.7639289727706587,0.7264390865738473,0.07497977327262417
451,0.749846101895477,0.7261700078510167,0.047352187618027244
452,0.7398384508959363,0.7262623444032134,0.02715221337262499
453,0.7366000906135259,0.7259389370512427,0.0213223070931736
454,0.7358669440230626,0.7259898479567485,0.019754191703592123
455,0.735440252537138,0.7260067004166292,0.018867104397982025
456,0.7370054767038046,0.7258421649758735,0.022326623853505326
457,0.7395228233732535,0.7259578507268027,0.02712994541847304
458,0.7516353279352188,0.7262899646263444,0.050690725948033706
459,0.7680232158202803,0.726021527909161,0.08400337536180957
460,0.7904432063524642,0.7261937599671021,0.12849889176615167
461,0.8101741585336374,0.726350581043222,0.16764715565054605
462,1.1414376693160346,0.7265126190326187,0.8298501003994031
463,0.8709285230783934,0.7266959439167816,0.2884651582395093
464,0.9102914304880614,0.7271740706114287,0.3662347182464064
465,0.9091041868322352,0.726581082250295,0.3650462068198772
466,20.725764545664358,0.7397031522031581,39.972122942463734
467,17.323233142327727,0.7336144169394889,33.17923744073075
468,6.539065812410933,0.7316782076037331,11.614775218320696
469,3.784108029322678,0.7314551207289267,6.105305794919475
470,2.445059747173545,0.7310648163717784,3.4279898713144026
471,1.9144955608951912,0.7308046513059167,2.3673818198482643
472,1.324141922291745,0.7298569145162453,1.188570011197851
473,1.1923926457595289,0.7296900166554398,0.9254052565338906
474,1.1007253721858679,0.7296565329090933,0.7421376795581217
475,0.9957548314600848,0.7292545225178257,0.5330006158753727
476,1.073409580112843,0.7286386117339134,0.6895419345812851
477,0.9922045454215468,0.7286369515938705,0.5271351896644978
478,0.9429172153553266,0.7287410286705146,0.42835237102562124
479,0.8810916971624567,0.7287163905213389,0.30475061261252073
480,0.8623962467640973,0.7285040539971898,0.2677843858686726
481,0.8230601729971639,0.7284424595451087,0.18923542757382553
482,0.8134192511271895,0.7282031493240528,0.1704322023296289
483,0.7874114066362381,0.7279564377464606,0.11890993792605534
484,0.7609609252448832,0.7278749992171031,0.0661718515951312
485,0.7452140826355206,0.7280860566691066,0.0342560520374708
486,0.7403050750661432,0.7277445401368516,0.02512106986904747
487,0.7383188197619459,0.7276914008380322,0.021254837628077256
488,0.737205258413647,0.7277455353335048,0.01891944618121292
