orig_x,orig_y,orig_z,comp_x,comp_y,comp_z,pred_err_x,pred_err_y,pred_err_z
44.63599887522381,86.27193019359724,-215.0341276,50.83692389790856,92.00353903709683,-214.8784053,-6.200925023,-5.731608843,-0.155722279
38.452343805322734,87.77723696678206,-207.9977101,44.14890452959078,93.55120855270474,-207.3400704,-5.696560724,-5.773971586,-0.657639658
30.099955248957343,-31.45300351,-229.4208897,33.170550680409804,-34.03889581,-232.2117288,-3.070595431,2.585892302394715,2.7908390527515508
89.04716427818036,-8.477732206,-234.0450628,96.85356775313807,-7.60954385,-236.3987499,-7.806403475,-0.868188356,2.353687080285539
70.99872748350435,49.016881019257,-219.0189641,78.80049451778996,53.16078382806478,-219.2272441,-7.801767034,-4.143902809,0.20827993850474513
40.762819636247706,85.77928276670572,-225.495101,46.38177940921416,91.37849656368488,-226.1961499,-5.618959773,-5.599213797,0.7010489031316922
15.264755012623471,-17.43298831,-230.9232536,17.386386398537958,-18.97839099,-233.7865706,-2.121631386,1.5454026745270575,2.863317059544187
12.015073943167275,-74.33421199,-232.4641518,13.228978490887773,-81.06593832,-235.1017349,-1.213904548,6.731726330675741,2.637583166988179
-75.97935807,36.58412278760753,-224.3544578,-81.45311616,40.026781341816616,-224.7126387,5.473758090662187,-3.442658554,0.35818093379924676
92.70058043062186,-25.17012591,-217.4641551,100.51402249454449,-25.80253781,-219.0210684,-7.813442064,0.6324119043862702,1.5569132748184416
4.3668639385563255,-8.864774732,-211.0010545,5.762067739936137,-9.789033946,-211.6615176,-1.395203801,0.9242592141442785,0.6604630708248465
81.68499071657834,-11.68224647,-222.9500512,89.0377365601098,-11.49479156,-224.7106187,-7.352745844,-0.187454912,1.7605675449054559
-23.66015932,86.1623825239496,-229.195713,-24.81457752,91.53918918119999,-230.1774825,1.1544181996520102,-5.376806657,0.9817695026659976
59.89537060634172,-68.02787541,-220.5532329,64.28360772879672,-73.58458994,-222.7475792,-4.388237122,5.556714525403422,2.1943462248913477
44.88802422456744,64.59055725720812,-212.7929508,50.99642351017003,69.45456345850803,-212.6340126,-6.108399286,-4.864006201,-0.158938204
-49.34942517,69.8948921496152,-223.9387769,-52.67467278,74.76965032706244,-224.2409571,3.3252476154874415,-4.874758177,0.3021802343044442
34.559266006329594,80.68115814426953,-222.6416736,39.53113729830372,86.07239929635156,-223.3766395,-4.971871292,-5.391241152,0.7349658652794346
94.33015292574746,28.96039398254468,-217.8012853,103.52042090276444,32.52008453491358,-217.9105693,-9.190267977,-3.559690552,0.10928399231795538
-26.0761938,-77.77443759,-223.3835442,-27.25073431,-85.09839759,-224.9725633,1.1745405122380603,7.323959992652902,1.5890190834129783
43.28497694192516,-41.00207517,-233.1816043,47.15608974810813,-44.20970529,-236.3088873,-3.871112806,3.207630127713422,3.1272830242782277
13.031545082966035,25.15067967082712,-215.787713,15.52618773825873,27.07355515769428,-216.7834643,-2.494642655,-1.922875487,0.9957513003909355
-5.458969899,84.30082988684902,-217.2844626,-4.441435472,89.75904655348319,-217.5600293,-1.017534427,-5.458216667,0.2755667371254731
-83.46043058,36.77919481814696,-222.7263706,-89.55890743,40.35185048224119,-222.7266213,6.09847684816684,-3.572655664,0.00025062801253739053
34.71039921368905,-14.95936789,-212.3794071,38.530196315561696,-16.2895234,-213.3706764,-3.819797102,1.3301555108663816,0.9912692763662676
-9.02151815,89.85339163573565,-206.024737,-8.285263854,95.74461743895176,-205.2784931,-0.736254296,-5.891225803,-0.746243854
40.53371705661661,58.548614797008135,-233.6966828,45.78926257392658,62.955624216819004,-235.383722,-5.255545517,-4.40700942,1.6870392078110115
-18.52793891,-17.54107189,-226.1800812,-19.0552484,-19.10547925,-228.3084809,0.5273094889329748,1.5644073510847853,2.128399692619638
-55.51576792,58.300173499378644,-227.2330408,-59.34849904,62.574452833718226,-227.8334981,3.832731115570489,-4.274279334,0.6004572201876783
35.875920779421286,-59.31415471,-230.9417239,38.88145352783671,-64.40820902,-233.8303168,-3.005532748,5.094054310841194,2.8885928283094984
41.01335861144603,87.0364596090156,-233.6092419,46.52752212401511,92.56100973316791,-234.7309044,-5.514163513,-5.524550124,1.1216625334439811
8.854357068773794,15.37750842005079,-233.0374367,10.705173144810772,16.581696069837907,-235.7500595,-1.850816076,-1.20418765,2.712622838696717
14.41566290526068,48.16727237642686,-228.5657536,17.075199406712766,51.741798018234576,-230.3648293,-2.659536501,-3.574525642,1.799075731860711
12.444526125394935,75.92661425679968,-216.6618902,15.275366642879714,81.05433935344311,-216.9793285,-2.830840517,-5.127725097,0.317438274369664
-29.45619991,28.87423050569985,-209.8742505,-30.65173964,31.310674909104776,-209.8289606,1.1955397362061468,-2.436444403,-0.045289913
