x,y,z
429.92,-1700.499,-518.897
377.629,-1866.656,-519.948
338.534,-1737.538,-503.16
402.86,-1828.512,-508.85
461.061,-1749.132,-525.164
420.983,-1881.765,-492.971
360.148,-1803.118,-507.651
435.928,-1684.4,-496.856
472.335,-1732.121,-491.138
446.26,-1769.578,-488.913
453.246,-1750.505,-522.57
494.814,-1723.604,-521.724
529.479,-1739.423,-516.975
437.81,-1849.096,-514.418
363.355,-1860.204,-520.773
385.196,-1817.466,-524.583
526.894,-1852.217,-507.701
520.923,-1731.837,-502.791
494.334,-1742.917,-503.759
485.574,-1762.91,-511.343
475.464,-1877.996,-504.903
399.615,-1821.527,-523.79
531.455,-1836.241,-481.106
372.955,-1741.756,-526.653
427.875,-1831.104,-492.565
336.705,-1847.24,-499.964
477.13,-1802.542,-493.697
388.158,-1737.917,-509.065
435.314,-1758.279,-482.714
433.281,-1766.888,-489.532
325.581,-1771.607,-491.362
448.983,-1882.381,-520.774
481.797,-1707.466,-490.916
517.765,-1743.954,-526.081
333.47,-1835.926,-521.618
476.762,-1854.074,-516.151
461.865,-1760.854,-520.148
415.928,-1895.291,-481.005
439.219,-1712.269,-489.695
485.282,-1799.106,-490.709
370.659,-1845.638,-483.433
407.968,-1783.789,-486.121
497.32,-1736.513,-487.048
512.423,-1779.161,-517.681
446.736,-1717.823,-515.408
517.663,-1805.192,-522.226
366.439,-1849.368,-490.296
507.967,-1746.174,-507.255
475.162,-1859.465,-522.141
475.413,-1765.489,-496.197
517.214,-1780.021,-490.388
434.439,-1686.708,-516.802
445.582,-1753.718,-526.481
397.999,-1720.076,-528.443
452.532,-1795.416,-512.706
501.703,-1773.254,-520.259
514.651,-1712.554,-524.314
414.033,-1855.813,-520.619
362.137,-1787.883,-498.633
446.952,-1745.024,-483.197
436.881,-1817.057,-490.348
463.885,-1719.83,-514.33
425.815,-1692.93,-527.09
495.786,-1825.428,-499.639
370.764,-1877.517,-502.367
382.643,-1846.38,-524.534
323.03,-1754.448,-523.228
375.176,-1760.384,-513.02
316.305,-1787.241,-489.155
357.773,-1768.192,-514.235
449.996,-1779,-492.725
336.231,-1829.111,-522.983
356.823,-1718.645,-500.971
456.267,-1836.298,-517.183
487.512,-1851.504,-498.827
524.101,-1724.707,-527.336
341.773,-1779.711,-484.298
365.812,-1772.189,-490.305
410.384,-1815.164,-488.141
372.6,-1799.647,-483.752
451.006,-1808.059,-504.517
496.855,-1876.032,-498.896
426.09,-1817.014,-508.731
500.576,-1771.178,-485.836
384.118,-1846.672,-502.211
534.743,-1834.543,-508.993
402.85,-1897.599,-510.164
461.884,-1688.4,-498.159
437.519,-1819.099,-485.585
515.12,-1805.636,-481.085
342.509,-1748.919,-521.11
391.802,-1710.241,-487.786
415.54,-1867.509,-511.958
376.907,-1729.587,-506.975
460.129,-1801.392,-494.399
404.663,-1893.645,-498.131
475.015,-1854.338,-522.838
540.028,-1804.654,-511.276
466.428,-1821.877,-512.129
525.04,-1751.346,-524.052
525.257,-1837.604,-482.829
374.941,-1840.79,-525.69
348.462,-1734.473,-508.262
340.727,-1719.139,-505.894
335.446,-1771.278,-515.867
458.293,-1715.092,-482.655
483.032,-1720.041,-506.26
355.329,-1818.377,-496.221
498.575,-1731.664,-525.144
537.366,-1773.094,-522.623
481.921,-1858.893,-507.624
407.183,-1859.027,-507.811
322.303,-1802.921,-526.245
331.988,-1820.79,-507.497
353.375,-1803.331,-524.007
505.695,-1715.902,-527.108
507.276,-1735.863,-519.448
511.638,-1734.849,-497.254
351.622,-1826.299,-522.925
520.222,-1719.363,-489.867
348.385,-1733.752,-514.145
328.487,-1815.192,-510.177
460.257,-1758.663,-523.754
531.884,-1755.273,-519.324
405.018,-1824.394,-508.297
368.931,-1810.375,-508.451
406.745,-1869.12,-498.902
346.813,-1852.27,-482.405
465.792,-1887.686,-497.166
441.101,-1857.817,-514.408
372.962,-1762.232,-485.883
433.314,-1774.205,-483.44
399.126,-1708.57,-500.297
529.102,-1732.712,-518.003
426.684,-1673.229,-508.683
456.393,-1775.206,-500.527
320.978,-1792.206,-510.746
396.131,-1836.567,-518.313
523.964,-1835.627,-520
508.493,-1865.842,-485.853
377.904,-1826.551,-513.972
408.321,-1744.322,-490.518
425.89,-1803.359,-499.95
442.588,-1738.369,-495.764
472.817,-1711.811,-524.541
429.344,-1787.743,-483.829
370.063,-1779.368,-484.986
511.335,-1753.889,-499.282
357.077,-1787.534,-522.645
352.112,-1743.432,-509.822
358.419,-1724.956,-502.69
422.576,-1785.536,-525.479
430.11,-1895.042,-505.886
355.555,-1796.654,-513.617
387.002,-1835.949,-483.538
352.442,-1726.005,-486.688
329.399,-1744.45,-519.185
465.118,-1757.379,-491.869
388.21,-1725.475,-500.781
523.546,-1793.955,-488.013
471.731,-1847.161,-510.205
372.285,-1785.914,-484.46
397.719,-1719.157,-511.318
490.625,-1763.056,-513.651
464.529,-1735.789,-488.268
426.265,-1757.188,-494.796
411.005,-1740.95,-511.136
389.063,-1718.973,-523.48
363.135,-1718.364,-502.599
333.549,-1769.4,-513.322
399.66,-1807.574,-502.883
474.274,-1784.3,-497.64
521.667,-1818.274,-492.416
478.752,-1849.561,-495.953
353.324,-1755.881,-493.836
460.541,-1820.855,-483.315
457.137,-1779.238,-503.375
364.749,-1829.93,-482.735
537.295,-1774.129,-509.088
490.836,-1885.786,-513.558
418.062,-1774.499,-489.497
437.861,-1816.085,-500.754
371.171,-1884.231,-518.724
435.274,-1684.588,-506.118
393.423,-1704.079,-515.975
496.764,-1722.052,-501.531
479.485,-1883.245,-488.059
471.408,-1892.83,-511.751
425.657,-1860.484,-498.849
431.687,-1817.599,-515.786
378.407,-1812.458,-520.067
364.19,-1721.314,-523.273
355.222,-1772.706,-520.584
374.429,-1830.121,-512.372
392.56,-1868.923,-500.71
396.673,-1811.707,-509.763
435.993,-1829.595,-501.791
420.292,-1794.232,-497.407
360.067,-1854.874,-482.226
486.373,-1866.858,-514.389
485.913,-1870.597,-522.306
461.051,-1702.112,-492.171
387.475,-1817.549,-491.967
383.111,-1793.55,-483.632
496.149,-1822.686,-508.559
368.76,-1819.523,-502.103
529.662,-1766.872,-514.077
402.394,-1817.067,-494.735
475.215,-1738.392,-510.581
437.144,-1901.162,-519.893
369.427,-1826.698,-505.171
366.774,-1731.917,-488.647
533.214,-1759.303,-511.861
336.846,-1834.399,-514.876
346.589,-1803.469,-493.192
467.29,-1882.423,-509.836
536.839,-1764.88,-524.34
424.866,-1761.075,-506.838
478.263,-1700.04,-507.507
407.697,-1841.453,-498.546
457.88,-1862.393,-507.488
324.756,-1773.106,-516.169
385.639,-1736.786,-517.593
482.012,-1734.63,-504.685
512.34,-1833.199,-489.423
467.367,-1815.227,-482.073
428.818,-1872.768,-501.435
447.941,-1694.429,-492.704
537.857,-1818.884,-519.264
432.196,-1775.96,-503.635
489.705,-1756.326,-519.177
485.503,-1815.218,-517.657
350.823,-1779.306,-489.144
326.524,-1796.026,-512.376
399.198,-1845.274,-493.831
413.416,-1814.635,-486.11
435.62,-1827.895,-508.24
435.93,-1822.758,-506.663
495.577,-1787.663,-504.218
386.951,-1728.175,-517.889
474.916,-1734.657,-514.891
437.683,-1739.462,-526.353
458.586,-1866.279,-519.747
359.57,-1875.99,-510.781
442.957,-1704.517,-496.114
386.706,-1776.407,-518.142
412.197,-1700.187,-513.862
331.351,-1765.78,-489.505
469.976,-1733.21,-505.46
460.735,-1692.943,-492.076
448.324,-1825.064,-507.507
424.859,-1763.605,-489.206
418.427,-1778.042,-521.916
417.217,-1840.539,-503.024
482.928,-1869.716,-513.663
359.28,-1856.363,-516.102
507.22,-1833.556,-521.466
397.45,-1760.012,-505.225
450.86,-1680.07,-490.919
498.362,-1763.993,-497.496
416.924,-1876.522,-488.521
464.514,-1800.717,-513.229
452.356,-1766.298,-498.601
475.584,-1697.79,-500.447
476.282,-1830.461,-500.309
427.459,-1874.615,-488.295
406.299,-1813.415,-494.908
384.89,-1826.478,-494.816
455.995,-1691.051,-497.085
480.263,-1881.4,-506.432
480.49,-1770.069,-505.299
389.22,-1800.855,-490.848
479.971,-1810.974,-520.083
484.203,-1813.444,-489.312
385.272,-1858.095,-484.736
379.401,-1722.496,-496.72
353.688,-1757.999,-488.454
385.187,-1792.219,-506.827
431.644,-1763.105,-509.588
506.372,-1750.998,-515.396
423.03,-1800.002,-524.272
485.622,-1828.943,-519.587
531.825,-1832.283,-523.505
375.13,-1829.609,-497.6
335.093,-1830.461,-526.392
463.205,-1719.338,-522.804
402.124,-1832.372,-514.737
475.82,-1799.418,-493.458
344.308,-1802.358,-523.941
529.52,-1852.979,-499.633
425.536,-1802.841,-523.414
381.205,-1880.716,-517.643
317.093,-1807.473,-508.984
509.397,-1708.613,-513.396
460.721,-1794.201,-508.547
454.549,-1856.176,-482.414
411.891,-1726.675,-483.65
393.945,-1784.991,-486.521
387.299,-1790.723,-507.621
392.851,-1805.676,-501.722
349.728,-1796.099,-517.411
472.886,-1793.312,-483.062
360.007,-1869.995,-491.938
415.782,-1855.126,-522.043
442.459,-1756.412,-521.717
422.195,-1758.708,-494.545
386.805,-1889.491,-503.963
420.589,-1796.098,-515.36
328.948,-1833.85,-512.025
460.211,-1822.527,-512.25
444.338,-1848.429,-517.143
459.057,-1690.824,-513.839
419.503,-1853.052,-497.492
395.686,-1816.071,-482.982
411.885,-1836.864,-495.47
409.561,-1841.205,-510.299
430.029,-1833.028,-516.617
420.106,-1825.208,-494.639
327.018,-1802.18,-505.437
373.62,-1814.479,-484.905
511.257,-1801.341,-511.882
386.824,-1779.862,-511.146
532.217,-1845.302,-507.228
373.633,-1887.306,-486.396
336.363,-1844.904,-491.343
415.102,-1831.219,-519.536
401.923,-1871.324,-523.918
459.631,-1728.2,-510.321
390.08,-1863.941,-508.405
462.786,-1878.882,-481.452
406.455,-1754.796,-487.236
410.488,-1746.325,-509.816
410.529,-1813.972,-506.454
522.17,-1841.727,-510.702
319.333,-1788.801,-524.692
378.136,-1824.129,-504.445
396.798,-1828.962,-486.307
430.609,-1879.568,-505.037
454.317,-1689.258,-501.729
419.826,-1734.659,-487.609
334.422,-1818.789,-498.979
523.752,-1858.62,-512.479
439.828,-1901.188,-485.285
507.272,-1721.99,-507.414
345.437,-1749.553,-520.985
374.021,-1790.38,-482.596
388.729,-1829.889,-514.405
380.592,-1884.487,-500.128
373.056,-1778.706,-517.781
366.213,-1717.845,-527.734
381.772,-1841.27,-504.118
486.372,-1695.702,-487.604
475.69,-1786.013,-520.867
336.996,-1799.118,-513.028
329.756,-1784.234,-503.89
521.177,-1778.332,-507.065
509.031,-1874.373,-524.905
357.549,-1724.051,-499.837
379.151,-1773.377,-520.66
451.843,-1674.588,-501.973
407.557,-1763.851,-514.336
359.537,-1799.228,-500.109
327.763,-1831.059,-484.639
485.951,-1768.563,-523.694
495.501,-1774.634,-494.983
368.464,-1814.242,-495.176
479.209,-1795.172,-485.233
429.242,-1852.456,-508.077
491.044,-1786.632,-511.303
348.034,-1754.311,-526.433
495.6,-1788.878,-524.146
480.63,-1772.44,-490.804
456.037,-1840.895,-517.07
373.549,-1785.602,-491.902
465.764,-1896.013,-511.347
360.457,-1708.58,-493.014
407.464,-1726.831,-518.132
520.527,-1806.873,-504.293
360.009,-1847.684,-512.856
459.085,-1821.567,-514.655
346.359,-1846.429,-486.762
474.133,-1880.225,-503.091
483.834,-1844.506,-500.965
513.466,-1832.054,-499.097
485.76,-1852.303,-498.724
448.053,-1857.175,-501.939
430.022,-1880.353,-481.309
469.458,-1695.284,-500.112
485.599,-1728.153,-485.908
517.959,-1733.886,-488.787
514.94,-1826.101,-523.578
347.076,-1795.4,-499.413
446.287,-1895.472,-489.559
514.047,-1782.74,-507.383
512.503,-1785.475,-500.791
354.994,-1809.775,-498.523
394.229,-1695.384,-499.907
426.913,-1849.966,-512.768
460.133,-1811.655,-517.357
462.959,-1835.684,-522.87
414.07,-1888.608,-494.078
408.003,-1880.941,-496.205
398.703,-1768.233,-498.377
367.16,-1791.971,-499.405
422.506,-1843.569,-520.649
429.034,-1806.609,-504.028
447.04,-1792.895,-502.712
361.381,-1721.331,-504.879
379.535,-1728.731,-504.772
460.62,-1744.743,-489.001
409.697,-1683.553,-499.871
414.947,-1811.046,-510.814
485.146,-1734.946,-520.411
507.367,-1762.868,-514.158
541.74,-1824.948,-498.521
340.859,-1767.393,-521.258
385.718,-1716.139,-512.823
443.963,-1731.613,-493.557
484.907,-1883.302,-485.504
448.095,-1894.973,-493.239
395.753,-1869.287,-520.772
376.275,-1746.792,-522.109
474.124,-1815.761,-504.11
471.48,-1837.754,-501.469
318.512,-1778.414,-491.504
394.057,-1708.654,-488.396
459.399,-1786.791,-508.328
435.313,-1840.383,-488.828
383.758,-1808.294,-518.696
380.552,-1843.85,-527
353.387,-1781.044,-525.88
490.952,-1815.449,-515.207
484.05,-1691.907,-511.442
467.757,-1750.228,-502.878
468.947,-1828.398,-497.607
452.271,-1835.76,-515.544
500.95,-1768.106,-512.097
397.143,-1756.55,-516.91
492.039,-1705.51,-507.844
377.349,-1721.74,-523.178
444.503,-1840.275,-489.071
492.206,-1861.583,-495.105
404.514,-1703.891,-493.717
405.187,-1674.57,-498.111
399.153,-1874.853,-516.55
326.046,-1755.028,-518.924
405.909,-1813.997,-513.462
525.19,-1817.143,-518.448
453.495,-1833.315,-492.062
502.959,-1869.093,-517.339
457.93,-1842.135,-499.798
427.166,-1842.272,-488.388
452.085,-1822.246,-484.345
492.123,-1830.164,-484.085
469.614,-1771.497,-516.799
381.394,-1885.926,-509.528
513.43,-1851.474,-521.531
374.83,-1774.939,-483.069
465.576,-1846.526,-496.627
435.106,-1811.026,-507.119
435.13,-1766.729,-503.757
394.053,-1712.661,-505.248
465.738,-1737.69,-485.285
531.802,-1761.984,-524.126
337.34,-1787.636,-522.467
520.374,-1774.487,-509.5
355.42,-1764.726,-525.008
484.268,-1855.638,-506.032
372.504,-1770.631,-489.633
460.468,-1869.536,-517.807
499.988,-1735.608,-499.265
413.279,-1846.715,-504.706
376.856,-1861.873,-504.72
486.526,-1846.814,-507.359
450.651,-1811.385,-499.401
420.803,-1866.46,-490.39
408.126,-1901.182,-515.835
406.58,-1774.232,-492.182
508.018,-1859.816,-494.601
456.348,-1757.971,-517.357
459.354,-1840.052,-493.229
394.181,-1838.978,-503.199
493.965,-1812.966,-519.311
341.568,-1729.526,-494.964
521.844,-1760.77,-519.776
427.82,-1713.01,-494.635
400.594,-1877.471,-485.501
442.35,-1762.427,-484.634
424.064,-1777.651,-521.775
336.542,-1844.472,-490
423.666,-1698.118,-528.158
369.676,-1819.171,-519.001
324.892,-1795.156,-527.36
449.431,-1677.682,-485.093
503.323,-1866.031,-491.199
425.738,-1851.717,-484.025
330.523,-1803.534,-511.822
450.419,-1880.641,-504.37
397.373,-1759.005,-522.108
352.161,-1844.143,-503.365
437.082,-1806.792,-520.558
491,-1823.687,-510.853
421.605,-1790.476,-512.626
486.211,-1782.411,-499.868
407.43,-1765.146,-504.735
439.06,-1860.496,-513.941
507.79,-1785.488,-484.829
499.314,-1780.645,-496.537
523.879,-1784.06,-500.512
371.53,-1871.792,-504.411
387.59,-1891.873,-488.115
514.813,-1737.773,-487.699
393.501,-1791.646,-501.321
403.911,-1713.563,-522.912
419.498,-1711.647,-522.171
425.067,-1721.299,-518.592
383.502,-1779.657,-508.763
465.447,-1718.01,-522.706
339.708,-1821.672,-507.48
523.045,-1746.62,-515.768
455.357,-1891.774,-485.997
433.065,-1876.299,-525.114
433.115,-1777.78,-485.691
398.873,-1715.835,-487.804
385.802,-1687.055,-526.792
424.213,-1825.248,-523.146
398.195,-1700.523,-495.807
422.298,-1686.549,-490.845
451.18,-1720.18,-528.556
358.433,-1842.386,-491.58
379.16,-1776.951,-525.098
432.86,-1680.147,-490.647
406.435,-1752.457,-511.346
392.974,-1769.109,-501.685
456.481,-1769.735,-517.516
486.71,-1842.277,-524.321
466.103,-1823.18,-517.291
395.608,-1819.607,-500.203
390.44,-1802.878,-484.723
366.322,-1791.93,-484.845
376.042,-1796.745,-500.51
484.979,-1816.932,-508.355
487.394,-1812.726,-517.81
384.6,-1819.455,-523.316
369.347,-1697.329,-502.658
409.084,-1767.942,-492.463
527.253,-1828.522,-519.968
456.641,-1826.193,-485.333
375.844,-1708.873,-492.126
477.982,-1732.665,-517.051
477.42,-1814.224,-513.729
417.983,-1786.494,-516.824
367.365,-1831.1,-521.402
368.213,-1836,-492.926
399.419,-1835.27,-500.735
503.506,-1783.275,-490.392
522.614,-1787.052,-496.896
480.757,-1816.395,-499.42
485.787,-1827.792,-488.871
361.534,-1737.027,-508.841
424.144,-1801.398,-499.497
395.896,-1861.505,-481.587
447.601,-1799.999,-518.718
456.061,-1723.348,-497.424
420.101,-1834.471,-493.005
425.424,-1851.228,-496.101
456.19,-1826.232,-526.885
344.22,-1851.933,-512.788
387.504,-1879.624,-523.479
499.044,-1868.849,-506.478
478.72,-1873.157,-498.864
352.896,-1717.935,-524.226
489.051,-1834.572,-521.547
355.195,-1729.517,-523.662
362.239,-1749.159,-491.129
368.451,-1726.737,-524.233
450.76,-1800.44,-522.598
407.732,-1682.558,-492.799
391.091,-1871.029,-524.097
487.814,-1689.033,-528.819
470.502,-1686.053,-517.427
410.09,-1857.609,-484.503
495.814,-1756.455,-502.034
458.226,-1788.082,-519.987
423,-1802.912,-515.632
429.549,-1867.505,-516.323
524.197,-1817.922,-490.447
527.476,-1831.021,-494.583
387.03,-1811.027,-503.439
420.724,-1746.111,-508.61
506.876,-1752.098,-491.382
494.276,-1866.565,-487.704
448.143,-1705.034,-515.373
537.673,-1774.542,-503.324
467.608,-1883.46,-492.217
524.193,-1858.987,-495.582
390.282,-1881.786,-524.582
379.329,-1713.162,-521.33
402.626,-1813.562,-509.412
356.664,-1792.882,-517.575
375.533,-1810.81,-505.103
417.546,-1751.933,-489.926
353.845,-1782.25,-505.39
525.337,-1735.383,-525.596
460.135,-1813.604,-512.681
332.933,-1784.14,-527.387
495.984,-1748.339,-508.858
377.741,-1871.769,-490.139
434.817,-1754.881,-492.038
411.827,-1803.051,-504.799
383.487,-1863.459,-498.405
428.677,-1890.164,-510.223
427.534,-1779.021,-525.486
452.352,-1788.497,-511.379
546.046,-1790.097,-503.983
400.037,-1767.331,-513.988
449.637,-1679.172,-516.709
399.755,-1730.729,-497.789
354.219,-1868.128,-515.957
385.47,-1715.617,-495.71
348.628,-1748.312,-490.618
373.634,-1784.415,-501.388
474.895,-1811.272,-513.704
462.512,-1761.506,-520.508
437.192,-1705.609,-516.095
408.045,-1690.473,-504.728
332.245,-1848.992,-503.25
428.201,-1715.819,-501.344
496.948,-1793.216,-511.115
412.788,-1707.887,-498.379
418.114,-1809.878,-487.016
399.253,-1756.917,-526.539
456.754,-1791.457,-495.219
528.406,-1743.125,-482.756
380.56,-1842.725,-496.777
390.287,-1714.885,-499.556
395.565,-1679.639,-509.165
499.044,-1817.908,-515.195
483.157,-1854.508,-512.559
403.361,-1873.979,-525.02
461.388,-1818.414,-523.45
389.864,-1730.409,-489.957
328.303,-1770.402,-505.198
403.389,-1892.498,-498.625
343.527,-1837.681,-506.922
402.996,-1858.774,-521.198
416.102,-1726.708,-496.925
465.24,-1699.411,-494.365
425.731,-1708.864,-507.621
381.473,-1704.467,-503.152
356.589,-1742.788,-494.823
383.156,-1796.669,-505.484
463.414,-1732.249,-500.794
364.018,-1812.481,-520.001
336.394,-1838.109,-504.008
343.758,-1729.392,-521.15
377.667,-1819.684,-523.646
375.355,-1805.18,-503.408
325.277,-1758.769,-495.045
389.446,-1789.333,-517.341
430.085,-1715.103,-522.766
503.451,-1785.296,-483.677
454.439,-1780.685,-514.888
493.595,-1825.635,-480.614
458.35,-1763.489,-502.289
373.652,-1852.442,-497.691
364.752,-1842.908,-523.807
342.775,-1838.908,-513.138
373.689,-1876.267,-527.761
490.971,-1693.575,-505.997
529.652,-1809.341,-489.633
489.365,-1808.007,-485.821
414.941,-1899.652,-510.739
499.285,-1725.753,-514.711
387.483,-1837.392,-492.707
396.823,-1719.9,-513.94
384.34,-1850.469,-493.978
464.519,-1734.359,-510.497
457.972,-1819.44,-489.684
423.223,-1863.267,-511.391
348.988,-1771.457,-506.845
408.597,-1799.808,-499.822
455.135,-1773.432,-513.258
422.561,-1859.41,-514.855
415.249,-1804.181,-503.353
523.825,-1728.963,-526.373
351.5,-1871.134,-516.462
534.789,-1791.298,-488.578
517.036,-1818.313,-508.908
368.602,-1808.377,-517.515
339.875,-1796.072,-519.646
441.365,-1685.18,-521.307
355.276,-1734.524,-491.483
525.311,-1837.615,-502.88
517.156,-1811.992,-512.006
441.394,-1797.812,-516.682
463.016,-1860.843,-504.999
448.083,-1878.791,-519.807
368.264,-1869.449,-514.291
407.766,-1687.576,-509.858
499.718,-1782.18,-501.025
396.415,-1707.603,-525.953
436.959,-1788.143,-494.021
442.507,-1834.518,-501.206
425.494,-1797.468,-500.31
388.722,-1885.419,-512.317
432.408,-1746.534,-494.29
483.167,-1710.268,-497.178
377.702,-1712.733,-519.757
408.741,-1758.15,-490.834
352.715,-1851.714,-496.173
480.251,-1821.954,-509.446
454.066,-1835.304,-498.138
446.928,-1767.031,-509.716
435.921,-1685.592,-503.85
443.114,-1786.754,-486.298
475.17,-1857.246,-498.181
438.068,-1801.698,-482.146
542.939,-1772.479,-503.188
467.187,-1787.379,-486.522
501.621,-1759.482,-485.213
433.167,-1841.657,-505.859
541.827,-1770.123,-510.297
379.234,-1810.286,-511.938
470.55,-1780.76,-508.727
520.201,-1776.955,-504.294
458.409,-1863.331,-502.408
458.773,-1873.536,-485.787
443.574,-1806.311,-503.018
327.681,-1741.754,-528.638
388.007,-1696.127,-519.342
366.147,-1862.743,-513.246
464.583,-1815.906,-498.169
392.879,-1740.027,-507.211
381.214,-1705.792,-523.832
406.823,-1702.959,-496.759
345.359,-1821.477,-494.681
462.611,-1892.129,-491.31
424.53,-1763.034,-499.34
391.052,-1741.436,-495.449
508.199,-1853.678,-499.416
514.406,-1856.821,-492.797
498.09,-1798.929,-513.015
442.106,-1875.272,-505.48
485.649,-1687.89,-497.989
387.596,-1798.354,-492.608
369.372,-1729.874,-493.821
362.284,-1730.677,-516.628
454.959,-1746.696,-503.256
448.413,-1761.313,-487.463
481.437,-1868.002,-497.943
477.855,-1891.119,-497.152
413.081,-1791.133,-503.091
359.625,-1726.295,-492.075
376.38,-1745.915,-509.531
385.212,-1759.405,-513.033
395.779,-1830.606,-507.039
412.68,-1835.725,-510.809
360.068,-1773.653,-496.356
439.931,-1826.556,-520.469
450.246,-1715.246,-488.237
471.351,-1814.214,-483.919
323.571,-1792.742,-509.815
513.126,-1767.184,-514.622
439.703,-1841.357,-523.753
468.783,-1808.325,-512.626
432.239,-1873.18,-523.179
431.579,-1828.937,-515.648
419.097,-1851.105,-516.313
471.202,-1761.587,-498.797
484.025,-1724.929,-486.943
341.442,-1736.295,-487.692
422.091,-1694.019,-495.796
429.754,-1696.43,-484.619
513.09,-1836.785,-518.621
527.901,-1762.358,-513.765
405.456,-1779.83,-509.282
356.203,-1758.785,-493.294
337.232,-1735.188,-496.416
487.66,-1751.066,-484.445
420.373,-1832.9,-517.541
429.058,-1835.46,-519.997
370.786,-1839.045,-492.654
353.887,-1864.666,-481.025
413.696,-1766.763,-496.233
499.535,-1737.659,-494.786
513.157,-1810.169,-494.264
348.804,-1823.694,-525.648
452.25,-1878.996,-489.074
416.822,-1799.729,-486.282
419.295,-1701.25,-499.872
383.526,-1704.337,-501.235
470.743,-1713.694,-489.459
452.545,-1836.26,-498.866
385.094,-1695.59,-498.531
444.219,-1684.329,-506.855
429.301,-1767.249,-488.69
409.339,-1704.374,-521.043
406.405,-1721.276,-527.562
489.163,-1734.843,-500.046
460.251,-1780.09,-522.803
418.838,-1708.935,-522.924
495.844,-1747.52,-510.421
509.019,-1757.181,-522.295
455.653,-1807.936,-527.05
411.994,-1832.198,-525.361
411.051,-1760.869,-517.586
384.398,-1737.078,-525.628
424.72,-1806.254,-502.195
500.507,-1838.033,-501.201
365.852,-1828.326,-508.09
504.093,-1827.202,-517.758
544.43,-1794.452,-514.865
369.171,-1709.35,-527.68
376.865,-1846.869,-494.018
331.625,-1784.624,-511.428
359.19,-1765.684,-525.992
414.689,-1856.593,-515.334
465.745,-1837.706,-522.982
355.203,-1729.063,-493.289
370.265,-1747.674,-492.155
365.256,-1823.572,-501.643
485.061,-1834.679,-491.092
486.01,-1884.336,-507.99
369.974,-1781.534,-520.843
454.666,-1889.42,-501.285
355.947,-1805.097,-506.158
380.409,-1890.008,-496.442
378.327,-1706.372,-521.527
401.772,-1811.576,-489.418
370.32,-1793.23,-487.699
464.978,-1720.546,-517.902
437.623,-1775.089,-501.284
539.566,-1827.958,-485.523
511.434,-1721.436,-516.167
456.878,-1713.875,-507.772
496.513,-1705.665,-507.987
410.827,-1712.435,-504.67
457.272,-1881.928,-506.261
506.743,-1740.53,-505.363
341.386,-1764.967,-488.765
426.238,-1811.327,-508.365
379.735,-1689.399,-500.575
407.804,-1869.896,-495.983
453.014,-1786.922,-493.517
394.037,-1784.044,-490.606
499.284,-1817.168,-492.228
328.405,-1802.809,-490.458
455.143,-1774.422,-492.037
333.698,-1759.348,-514.083
414.654,-1882.408,-513.784
410.089,-1779.185,-498.72
532.672,-1788.878,-516.986
509.644,-1865.521,-519.675
393.556,-1771.26,-523.005
544.329,-1785.137,-515.756
358.281,-1738.298,-508.372
421.651,-1681.637,-496.256
474.195,-1714.416,-494.596
456.675,-1790.747,-511.56
409.338,-1837.274,-506.75
433.14,-1818.761,-516.067
392.854,-1867.175,-492.464
528.918,-1817.356,-497.779
477.843,-1786.729,-505.22
325.684,-1779.088,-486.576
497.307,-1726.824,-500.127
501.444,-1703.62,-495.363
353.04,-1847.728,-492.256
388.195,-1883.896,-487.413
367.233,-1883.872,-495.333
416.813,-1877.17,-518.81
401.611,-1893.475,-517.845
465.252,-1860.738,-485.272
427.336,-1696.681,-512.427
431.98,-1821.927,-501.972
508.743,-1810.406,-505.669
469.067,-1822.72,-515.106
391.523,-1828.112,-518.835
401.783,-1853.017,-490.291
479.796,-1724.613,-521.132
391.701,-1689.192,-524.555
383.971,-1872.565,-480.388
325.896,-1770.556,-512.085
481.283,-1800.567,-511.805
455.378,-1860.447,-509.972
498.469,-1806.276,-498.199
333.814,-1776.029,-506.552
460.36,-1723.628,-503.195
343.509,-1766.355,-484.227
535.322,-1745.775,-520.953
463.145,-1682.984,-500.117
533.106,-1826.223,-486.702
408.936,-1722.3,-525.039
381.227,-1869.394,-514.843
474.135,-1817.124,-502.992
416.219,-1893.424,-524.154
461.517,-1696.286,-490.396
454.979,-1789.8,-519.064
437.935,-1761.207,-490.927
408.138,-1729.252,-505.192
478.472,-1816.594,-483.51
453.4,-1801.925,-497.735
425.303,-1754.067,-485.052
410.053,-1845.191,-499.024
501.636,-1777.325,-511.821
493.889,-1703.484,-486.122
414.314,-1743.18,-513.943
443.897,-1745.51,-525.583
365.531,-1721.998,-501.73
346.943,-1727.039,-507.29
364.015,-1706.553,-509.619
320.254,-1796.59,-503.194
471.219,-1729.959,-512.661
408.961,-1695.385,-502.713
353.587,-1769.758,-516.881
432.521,-1881.932,-521.568
491.96,-1869.722,-510.868
488.963,-1753.414,-512.35
444.807,-1831.872,-507.26
471.838,-1688.317,-505.714
397.318,-1851.347,-489.596
481.077,-1875.744,-480.51
380.475,-1788.001,-519.09
499.468,-1812.423,-518.404
392.295,-1699.924,-515.048
447.838,-1742.424,-499.535
361.341,-1779.207,-518.773
427.624,-1815.188,-504.003
351.883,-1756.773,-528.39
358.336,-1767.427,-511.644
511.319,-1847.215,-492.973
392.62,-1868.472,-520.052
